Date,Time,Product Name,Unit Price,Quantity Sold,Revenue,Store Name,Sales Campaign
2023-02-27,19:32:03,Fiction,362.01,3,1086.04,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-11-22,04:43:48,Non-Fiction,725.85,3,2177.56,"Wilson, Richardson and Franklin Store",Summer Sale
2024-11-14,09:56:33,Textbooks,592.61,12,7111.31,Norris-Nelson Store,
2023-07-23,20:28:05,Puzzle,819.94,4,3279.74,"Hamilton, Barnes and Hale Store",Summer Sale
2024-01-03,00:50:09,Doll,495.25,3,1485.74,"Mathews, Weeks and Thomas Store",Summer Sale
2024-04-27,23:14:07,Headphones,269.33,5,1346.63,"Ramirez, Marshall and West Store",Summer Sale
2024-01-06,11:11:54,Action Figure,1098.47,3,3295.42,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-03-03,13:11:22,Doll,686.8,2,1373.6,"Ramirez, Marshall and West Store",
2024-09-24,01:38:44,Headphones,437.92,1,437.92,"Mathews, Miller and Webb Store",Summer Sale
2024-11-07,05:26:08,Jacket,420.93,12,5051.11,"Osborne, Nelson and Gates Store",
2024-11-08,04:36:52,Board Game,519.57,11,5715.26,"Ramirez, Marshall and West Store",Summer Sale
2024-01-07,13:35:01,Tablet,450.6,5,2252.99,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-06-22,09:17:53,Non-Fiction,1005.64,3,3016.91,"Mathews, Miller and Webb Store",10% off Black Friday
2023-08-14,12:11:37,Doll,626.44,1,626.44,Norris-Nelson Store,Summer Sale
2023-11-05,12:33:33,Tablet,511.9,12,6142.79,"Mathews, Miller and Webb Store",
2024-09-09,21:02:21,Washing Machine,549.75,2,1099.51,"Wilson, Phillips and Summers Store",Summer Sale
2024-07-22,08:38:15,T-shirt,1242.68,1,1242.68,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-06-17,03:35:00,Refrigerator,513.86,2,1027.71,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-12-09,07:03:19,Laptop,623.22,3,1869.67,"Ramirez, Marshall and West Store",10% off Black Friday
2023-08-30,16:09:11,Textbooks,411.94,3,1235.83,"Ramirez, Marshall and West Store",10% off Black Friday
2024-05-28,08:14:26,Puzzle,1356.95,3,4070.86,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-12-10,11:08:36,Laptop,1177.65,15,17664.74,"Wilson, Phillips and Summers Store",Summer Sale
2023-08-18,01:58:20,Microwave,409.89,2,819.77,Norris-Nelson Store,
2023-04-05,03:05:35,Puzzle,334.73,3,1004.18,"Wilson, Phillips and Summers Store",Summer Sale
2024-12-31,08:59:27,Doll,880.17,14,12322.35,"Ramirez, Marshall and West Store",10% off Black Friday
2023-07-03,20:34:52,T-shirt,880.38,3,2641.14,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-11-12,12:49:53,Puzzle,655.99,9,5903.94,"Mathews, Weeks and Thomas Store",
2023-08-03,18:04:44,Tablet,807.53,1,807.53,Lewis LLC Store,
2024-10-01,21:07:11,Shoes,1169.1,1,1169.1,"Ramirez, Marshall and West Store",10% off Black Friday
2023-06-10,11:18:05,Vacuum Cleaner,793.51,3,2380.52,Norris-Nelson Store,
2023-10-08,17:00:25,Refrigerator,259.53,3,778.59,"Mathews, Weeks and Thomas Store",
2025-01-22,05:48:43,Children's Books,551.94,3,1655.81,"Jones, Terrell and Reynolds Store",Summer Sale
2023-05-27,12:00:02,Textbooks,392.05,1,392.05,"Hamilton, Barnes and Hale Store",Summer Sale
2023-10-15,10:19:35,Jacket,917.03,3,2751.09,"Mathews, Miller and Webb Store",10% off Black Friday
2024-09-17,00:15:38,Vacuum Cleaner,642.16,1,642.16,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-11-26,14:38:36,Washing Machine,839.82,10,8398.19,"Ramirez, Marshall and West Store",10% off Black Friday
2024-06-29,06:17:35,Children's Books,796.6,2,1593.2,"Wilson, Phillips and Summers Store",Summer Sale
2023-05-04,06:10:20,Vacuum Cleaner,709.1,4,2836.39,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-12-05,08:39:35,Children's Books,576.64,5,2883.18,"Hamilton, Barnes and Hale Store",
2023-02-17,10:09:35,Shoes,575.15,4,2300.62,Lewis LLC Store,
2024-04-20,10:46:07,Tablet,920.32,5,4601.61,"Jones, Terrell and Reynolds Store",
2023-03-19,09:05:07,Vacuum Cleaner,657.02,3,1971.06,Norris-Nelson Store,10% off Black Friday
2024-03-26,07:40:19,Board Game,806.93,2,1613.86,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-09-24,22:58:22,Non-Fiction,379.71,1,379.71,"Osborne, Nelson and Gates Store",Summer Sale
2023-06-03,13:21:50,Children's Books,257.83,3,773.49,"Jones, Terrell and Reynolds Store",
2024-08-07,03:57:45,T-shirt,626.5,4,2505.99,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-04-25,11:33:36,Jeans,1027.47,4,4109.89,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-11-07,03:29:31,Textbooks,468.54,20,9370.77,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-08-21,10:15:47,Headphones,549.53,2,1099.06,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-11-04,10:12:45,Children's Books,106.86,8,854.88,"Ramirez, Marshall and West Store",
2024-04-06,20:38:44,Puzzle,522.38,2,1044.76,Lewis LLC Store,
2023-09-10,07:13:33,Non-Fiction,783.01,4,3132.04,"Wilson, Phillips and Summers Store",10% off Black Friday
2025-01-22,04:11:47,Children's Books,1354.97,3,4064.9,"Mathews, Weeks and Thomas Store",Summer Sale
2024-05-16,12:22:59,Puzzle,1314.86,3,3944.58,"Wilson, Richardson and Franklin Store",Summer Sale
2023-05-05,16:59:00,Vacuum Cleaner,635.18,4,2540.71,"Hamilton, Barnes and Hale Store",
2024-01-29,00:31:09,Textbooks,213.14,3,639.41,"Ramirez, Marshall and West Store",
2024-12-17,01:37:16,Doll,511.68,2,1023.37,"Osborne, Nelson and Gates Store",Summer Sale
2023-03-02,15:30:43,Textbooks,434.7,3,1304.11,Norris-Nelson Store,Summer Sale
2024-03-21,17:12:52,Smartwatch,660.18,5,3300.9,"Jones, Terrell and Reynolds Store",
2024-11-21,13:34:19,Non-Fiction,927.57,6,5565.44,Lewis LLC Store,10% off Black Friday
2024-01-06,21:08:10,Jacket,764.1,1,764.1,Lewis LLC Store,Summer Sale
2023-12-23,07:28:26,Board Game,1093.15,12,13117.81,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-01-13,16:31:15,Doll,865.31,3,2595.94,"Mathews, Miller and Webb Store",Summer Sale
2023-06-07,13:52:18,Smartphone,596.77,3,1790.32,"Jones, Terrell and Reynolds Store",Summer Sale
2024-12-26,23:59:25,Jeans,407.04,8,3256.33,Lewis LLC Store,
2023-06-21,17:20:57,Doll,450.09,4,1800.37,Lewis LLC Store,10% off Black Friday
2023-12-08,23:21:26,Smartphone,1208.84,5,6044.18,Norris-Nelson Store,
2025-01-10,18:37:08,Puzzle,1329.11,2,2658.21,"Osborne, Nelson and Gates Store",
2024-08-23,10:43:58,Microwave,322.14,1,322.14,Norris-Nelson Store,10% off Black Friday
2024-12-22,01:20:47,Smartwatch,472.64,2,945.28,"Wilson, Richardson and Franklin Store",Summer Sale
2024-04-25,06:10:24,Non-Fiction,350.57,1,350.57,"Mathews, Miller and Webb Store",
2024-02-08,02:08:36,T-shirt,983.61,1,983.61,"Ramirez, Marshall and West Store",Summer Sale
2025-01-17,22:45:03,Jacket,993.58,2,1987.16,Lewis LLC Store,
2024-03-25,21:43:52,Washing Machine,1041.32,4,4165.26,"Wilson, Phillips and Summers Store",
2023-06-21,07:51:27,Fiction,461.1,5,2305.49,Norris-Nelson Store,Summer Sale
2024-04-12,02:22:49,Non-Fiction,548.68,2,1097.35,"Osborne, Nelson and Gates Store",Summer Sale
2023-06-29,10:46:01,Dress,293.57,5,1467.85,"Mathews, Weeks and Thomas Store",Summer Sale
2023-03-06,14:44:18,Shoes,557.82,1,557.82,"Mathews, Miller and Webb Store",Summer Sale
2023-02-27,12:50:22,Tablet,870.43,1,870.43,"Mathews, Weeks and Thomas Store",
2024-01-06,10:55:43,Shoes,979.24,1,979.24,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-04-09,07:14:40,Board Game,95.34,5,476.72,"Osborne, Nelson and Gates Store",Summer Sale
2023-09-22,10:13:17,Dress,296.35,3,889.04,"Osborne, Nelson and Gates Store",Summer Sale
2024-10-10,15:33:12,Jeans,540.66,2,1081.31,"Ramirez, Marshall and West Store",10% off Black Friday
2024-11-01,04:00:23,Shoes,682.22,11,7504.43,Norris-Nelson Store,Summer Sale
2023-05-30,10:52:39,Shoes,677.77,3,2033.3,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-01-09,12:43:39,Action Figure,648.5,2,1297.0,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-11-01,12:25:01,Tablet,583.1,5,2915.51,"Hamilton, Barnes and Hale Store",Summer Sale
2023-02-05,11:21:34,Textbooks,151.78,4,607.11,"Ramirez, Marshall and West Store",Summer Sale
2023-10-07,08:24:42,Textbooks,542.31,3,1626.93,"Hamilton, Barnes and Hale Store",Summer Sale
2024-07-14,15:51:17,Smartphone,683.64,1,683.64,"Hamilton, Barnes and Hale Store",10% off Black Friday
2025-01-20,00:27:39,Headphones,290.82,5,1454.08,"Hamilton, Barnes and Hale Store",Summer Sale
2023-12-08,05:44:53,Smartwatch,626.69,6,3760.17,Lewis LLC Store,
2023-12-10,21:11:47,Tablet,573.98,17,9757.74,"Hamilton, Barnes and Hale Store",Summer Sale
2023-05-21,14:08:42,Smartphone,1025.94,3,3077.82,"Mathews, Weeks and Thomas Store",
2023-09-30,23:42:28,Dress,254.86,3,764.57,"Wilson, Phillips and Summers Store",10% off Black Friday
2025-01-16,10:39:58,Action Figure,746.28,1,746.28,Lewis LLC Store,10% off Black Friday
2023-07-06,06:26:01,Tablet,411.09,4,1644.34,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-09-29,00:05:51,Board Game,638.95,4,2555.81,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-02-21,11:06:35,Smartwatch,309.4,3,928.2,"Mathews, Weeks and Thomas Store",
2024-07-12,21:12:13,T-shirt,852.87,5,4264.35,"Osborne, Nelson and Gates Store",Summer Sale
2024-09-26,23:05:26,Jacket,798.76,1,798.76,"Ramirez, Marshall and West Store",Summer Sale
2023-09-20,07:06:22,Textbooks,201.49,2,402.98,"Ramirez, Marshall and West Store",
2025-01-22,04:20:14,Children's Books,591.07,4,2364.29,"Mathews, Miller and Webb Store",
2024-07-25,00:07:31,Smartwatch,352.56,2,705.12,"Mathews, Weeks and Thomas Store",Summer Sale
2023-10-30,09:45:25,Dress,232.94,1,232.94,"Osborne, Nelson and Gates Store",Summer Sale
2023-10-15,16:47:56,Non-Fiction,589.5,1,589.5,Norris-Nelson Store,
2023-07-21,17:40:09,Headphones,353.33,4,1413.31,"Jones, Terrell and Reynolds Store",Summer Sale
2023-09-02,17:46:45,Children's Books,778.21,2,1556.42,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-05-11,23:01:37,Laptop,571.68,5,2858.38,Lewis LLC Store,Summer Sale
2024-09-01,16:00:48,Smartphone,564.07,3,1692.21,"Mathews, Miller and Webb Store",Summer Sale
2023-03-10,04:56:37,Jacket,458.65,3,1375.94,"Hamilton, Barnes and Hale Store",Summer Sale
2023-06-05,22:25:52,Shoes,468.53,4,1874.13,"Ramirez, Marshall and West Store",
2023-03-22,16:56:54,Vacuum Cleaner,815.03,4,3260.13,"Hamilton, Barnes and Hale Store",
2024-05-23,21:59:01,Dress,129.83,4,519.32,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-06-13,04:03:20,Children's Books,1356.34,3,4069.01,"Wilson, Richardson and Franklin Store",Summer Sale
2023-09-30,09:49:37,Headphones,677.33,3,2032.0,"Mathews, Miller and Webb Store",
2024-12-05,01:53:49,Board Game,513.82,14,7193.52,"Mathews, Miller and Webb Store",10% off Black Friday
2024-10-01,19:20:31,Washing Machine,561.25,2,1122.49,"Wilson, Phillips and Summers Store",
2023-06-14,17:30:42,Fiction,291.1,1,291.1,"Ramirez, Marshall and West Store",
2024-11-25,08:57:03,Dress,297.89,6,1787.35,"Mathews, Miller and Webb Store",
2024-05-03,17:06:57,Jeans,605.36,1,605.36,Norris-Nelson Store,Summer Sale
2024-06-24,00:33:43,Microwave,406.43,3,1219.29,"Jones, Terrell and Reynolds Store",Summer Sale
2024-12-11,14:45:21,Microwave,362.03,15,5430.46,"Jones, Terrell and Reynolds Store",
2023-06-28,07:58:26,Children's Books,153.76,3,461.28,"Hamilton, Barnes and Hale Store",
2023-12-03,05:21:00,Non-Fiction,359.85,19,6837.07,"Ramirez, Marshall and West Store",Summer Sale
2023-05-12,13:41:00,Vacuum Cleaner,432.75,4,1731.02,"Hamilton, Barnes and Hale Store",Summer Sale
2024-07-18,07:58:31,Vacuum Cleaner,702.4,4,2809.59,"Wilson, Phillips and Summers Store",
2024-07-24,03:26:06,Tablet,895.47,4,3581.87,Norris-Nelson Store,10% off Black Friday
2023-11-29,20:01:52,Dress,471.84,15,7077.53,"Jones, Terrell and Reynolds Store",
2023-08-06,08:26:11,Doll,886.81,2,1773.62,Lewis LLC Store,Summer Sale
2023-07-10,05:05:35,Microwave,228.24,1,228.24,"Wilson, Richardson and Franklin Store",
2023-05-03,01:13:36,Dress,138.76,5,693.81,"Mathews, Miller and Webb Store",
2024-01-19,01:25:45,Board Game,80.82,5,404.12,Lewis LLC Store,10% off Black Friday
2024-07-12,02:38:23,Refrigerator,110.0,3,329.99,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-05-04,05:15:00,Laptop,469.74,3,1409.22,"Mathews, Weeks and Thomas Store",
2023-11-28,11:03:24,Washing Machine,527.7,5,2638.48,"Ramirez, Marshall and West Store",Summer Sale
2024-07-31,23:59:10,Shoes,801.93,2,1603.86,"Osborne, Nelson and Gates Store",
2024-10-27,18:22:03,Non-Fiction,982.34,1,982.34,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-06-13,15:44:55,Action Figure,632.07,1,632.07,Lewis LLC Store,10% off Black Friday
2025-01-17,02:49:57,T-shirt,676.4,4,2705.59,"Mathews, Miller and Webb Store",
2023-06-19,07:58:12,Children's Books,365.42,5,1827.12,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-07-25,17:34:47,Textbooks,585.47,1,585.47,Lewis LLC Store,
2023-04-12,12:47:30,Tablet,572.26,3,1716.78,"Jones, Terrell and Reynolds Store",10% off Black Friday
2025-01-28,17:23:26,Refrigerator,232.15,4,928.61,"Wilson, Phillips and Summers Store",
2024-05-18,14:06:28,Non-Fiction,389.82,5,1949.12,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-04-27,09:54:51,Jacket,930.11,1,930.11,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-09-17,18:06:52,Shoes,1037.23,4,4148.93,Norris-Nelson Store,10% off Black Friday
2025-01-20,00:15:29,Vacuum Cleaner,451.34,4,1805.38,"Mathews, Weeks and Thomas Store",
2023-02-04,04:49:03,Shoes,556.84,3,1670.53,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-12-31,02:27:11,Dress,497.1,12,5965.25,"Osborne, Nelson and Gates Store",Summer Sale
2024-05-28,21:01:18,Dress,214.46,3,643.38,"Wilson, Phillips and Summers Store",
2024-03-19,07:14:55,Microwave,177.89,5,889.43,"Hamilton, Barnes and Hale Store",
2023-10-02,23:00:12,Jacket,523.8,1,523.8,Lewis LLC Store,Summer Sale
2024-02-14,07:43:55,Jeans,685.08,5,3425.42,"Ramirez, Marshall and West Store",10% off Black Friday
2024-05-02,16:03:48,Dress,132.01,4,528.04,Norris-Nelson Store,
2024-07-26,16:23:17,Laptop,1044.19,4,4176.75,"Osborne, Nelson and Gates Store",
2024-04-16,21:03:46,Vacuum Cleaner,472.73,5,2363.64,"Mathews, Miller and Webb Store",10% off Black Friday
2023-10-08,05:11:39,T-shirt,526.85,4,2107.4,"Ramirez, Marshall and West Store",
2023-05-30,00:33:18,Jeans,185.48,2,370.96,"Mathews, Miller and Webb Store",10% off Black Friday
2024-05-02,20:27:08,Smartphone,968.86,5,4844.32,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-09-23,19:10:49,Fiction,578.04,3,1734.13,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-02-16,23:07:20,Jacket,668.25,1,668.25,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-09-13,08:35:29,Smartwatch,539.65,2,1079.3,"Mathews, Miller and Webb Store",10% off Black Friday
2024-01-23,16:29:45,Microwave,457.53,3,1372.6,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-09-25,14:24:30,Smartphone,478.28,4,1913.12,"Wilson, Richardson and Franklin Store",10% off Black Friday
2025-01-13,15:09:05,Laptop,585.34,3,1756.02,"Wilson, Phillips and Summers Store",
2024-02-29,03:39:10,Children's Books,785.93,2,1571.86,"Hamilton, Barnes and Hale Store",Summer Sale
2024-09-16,09:44:01,Dress,464.5,4,1858.01,"Ramirez, Marshall and West Store",Summer Sale
2023-06-08,17:31:48,Board Game,416.51,5,2082.54,"Mathews, Weeks and Thomas Store",Summer Sale
2023-04-01,01:45:52,Fiction,142.82,5,714.09,"Jones, Terrell and Reynolds Store",
2024-05-05,13:48:11,Puzzle,1082.46,5,5412.32,"Jones, Terrell and Reynolds Store",
2023-09-15,09:16:17,Children's Books,949.46,2,1898.92,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-11-02,23:38:26,Board Game,251.8,5,1259.01,"Mathews, Miller and Webb Store",Summer Sale
2024-12-09,04:39:49,Fiction,449.71,1,449.71,"Mathews, Miller and Webb Store",
2023-02-27,03:39:23,T-shirt,1199.62,1,1199.62,Norris-Nelson Store,10% off Black Friday
2024-06-17,07:48:41,Puzzle,277.39,5,1386.95,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-11-14,13:16:37,Jacket,692.1,14,9689.42,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-02-29,07:25:12,Jacket,1106.01,1,1106.01,Lewis LLC Store,10% off Black Friday
2024-10-10,20:09:46,Microwave,473.11,4,1892.46,"Hamilton, Barnes and Hale Store",
2024-07-29,06:28:41,Non-Fiction,626.53,2,1253.07,"Mathews, Miller and Webb Store",
2023-07-13,23:20:59,Dress,146.67,5,733.34,Norris-Nelson Store,
2024-03-27,03:42:41,Puzzle,971.61,2,1943.22,"Hamilton, Barnes and Hale Store",Summer Sale
2024-09-10,22:05:22,Textbooks,634.89,1,634.89,"Wilson, Phillips and Summers Store",
2025-01-12,14:25:50,Washing Machine,989.4,5,4947.01,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-11-26,23:34:40,Children's Books,347.83,12,4173.99,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-12-19,10:58:31,Microwave,493.9,15,7408.56,"Wilson, Richardson and Franklin Store",10% off Black Friday
2025-01-20,21:35:19,Fiction,499.1,4,1996.39,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-10-04,16:23:29,Microwave,202.37,2,404.74,"Ramirez, Marshall and West Store",
2024-04-28,03:55:05,Shoes,987.24,3,2961.72,Norris-Nelson Store,
2024-11-14,14:50:05,Board Game,336.89,1,336.89,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-06-19,08:24:36,Action Figure,680.77,5,3403.85,"Ramirez, Marshall and West Store",
2024-10-12,16:04:52,T-shirt,1262.62,1,1262.62,Lewis LLC Store,Summer Sale
2024-01-16,20:21:30,Tablet,741.47,3,2224.42,"Jones, Terrell and Reynolds Store",Summer Sale
2024-09-03,23:43:27,T-shirt,747.86,5,3739.28,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-05-10,07:22:15,Board Game,617.91,1,617.91,"Osborne, Nelson and Gates Store",Summer Sale
2024-04-06,11:33:44,Refrigerator,599.73,5,2998.66,"Wilson, Richardson and Franklin Store",
2024-01-06,05:04:25,Headphones,502.77,4,2011.09,"Ramirez, Marshall and West Store",Summer Sale
2024-06-12,16:27:08,Non-Fiction,364.56,1,364.56,Norris-Nelson Store,
2023-02-20,00:33:42,Headphones,698.41,1,698.41,Lewis LLC Store,10% off Black Friday
2023-09-21,20:14:27,Textbooks,263.34,2,526.68,"Mathews, Miller and Webb Store",
2023-10-23,06:12:15,Fiction,400.02,1,400.02,Lewis LLC Store,Summer Sale
2023-02-11,00:09:08,Action Figure,262.73,3,788.18,"Hamilton, Barnes and Hale Store",
2024-04-05,05:45:34,Microwave,352.04,2,704.08,"Mathews, Miller and Webb Store",
2023-05-06,15:26:27,Action Figure,673.7,1,673.7,"Hamilton, Barnes and Hale Store",Summer Sale
2023-05-14,10:03:34,Puzzle,1093.69,1,1093.69,"Ramirez, Marshall and West Store",10% off Black Friday
2023-07-01,21:39:24,Dress,169.08,1,169.08,"Ramirez, Marshall and West Store",10% off Black Friday
2024-10-26,09:16:12,Children's Books,641.87,2,1283.73,"Wilson, Phillips and Summers Store",
2023-06-10,17:03:45,Puzzle,876.95,4,3507.78,Lewis LLC Store,10% off Black Friday
2024-05-29,17:37:59,Vacuum Cleaner,701.11,3,2103.34,"Mathews, Miller and Webb Store",10% off Black Friday
2023-07-17,03:24:18,Non-Fiction,585.3,4,2341.19,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-02-29,08:50:49,Smartphone,976.58,2,1953.17,"Mathews, Miller and Webb Store",Summer Sale
2023-11-02,08:44:28,Refrigerator,259.29,18,4667.15,"Hamilton, Barnes and Hale Store",Summer Sale
2025-01-14,08:24:00,Headphones,315.28,3,945.83,"Ramirez, Marshall and West Store",Summer Sale
2023-10-26,15:24:09,Textbooks,423.61,1,423.61,"Mathews, Miller and Webb Store",
2023-04-18,02:25:45,Headphones,224.81,3,674.44,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-02-25,13:06:24,Headphones,313.16,3,939.48,"Mathews, Weeks and Thomas Store",Summer Sale
2024-02-24,22:35:10,Jeans,227.71,1,227.71,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-09-09,18:24:38,Smartwatch,255.69,2,511.38,Lewis LLC Store,Summer Sale
2024-09-16,12:55:18,Doll,577.93,5,2889.63,Norris-Nelson Store,Summer Sale
2024-07-01,02:29:25,Puzzle,546.54,1,546.54,"Hamilton, Barnes and Hale Store",
2023-02-06,20:42:23,Microwave,338.9,5,1694.51,"Ramirez, Marshall and West Store",
2024-12-04,20:45:07,Board Game,540.42,12,6485.03,"Ramirez, Marshall and West Store",
2024-06-06,00:23:30,Board Game,342.07,1,342.07,Norris-Nelson Store,
2024-04-26,14:47:50,Jacket,838.02,5,4190.09,"Wilson, Phillips and Summers Store",10% off Black Friday
