date,time,product_name,unit_price,quantity,revenue,store_name,sales_campaign
2023-06-29,13:00,Yoga Mat,27.43,2,54.86,Phoenix Store,
2023-07-16,18:52,Organic Coffee,8.58,10,85.8,Houston Store,
2023-12-27,16:58,Headphones,172.31,9,1550.79,Beijing Store,
2023-07-26,15:32,Winter Jacket,110.47,8,883.76,Shanghai Store,
2023-01-14,17:56,Organic Coffee,11.07,1,11.07,Tokyo Store,
2023-03-24,09:46,T-Shirt,25.83,7,180.81,Hamburg Store,
2023-08-31,14:49,T-Shirt,10.1,9,90.9,Shanghai Store,
2023-03-13,11:10,Snack Box,5.22,2,10.44,Beijing Store,
2023-05-11,15:10,Smartphone,816.18,7,5713.26,Phoenix Store,
2023-04-15,16:24,Cookware Set,288.48,9,2596.32,Phoenix Store,
2023-08-10,16:31,Bestseller Novel,19.17,1,19.17,Sydney Store,
2023-10-24,16:55,Laptop,1164.8,2,2329.6,Houston Store,
2023-08-16,17:29,Board Game,35.8,10,358.0,Sydney Store,
2023-03-14,11:37,Jeans,40.88,7,286.16,Mumbai Store,
2023-08-13,12:51,Snack Box,7.72,3,23.16,Beijing Store,
2023-08-26,18:41,Skincare Set,75.52,6,453.12,Shanghai Store,
2023-06-05,08:55,Organic Coffee,13.76,1,13.76,Delhi Store,
2023-12-17,19:28,Cookbook,34.07,9,306.63,Los Angeles Store,
2023-10-26,08:03,Headphones,136.16,7,953.12,New York Store,
2023-08-15,15:36,Skincare Set,56.34,9,507.06,Houston Store,
2023-12-24,10:29,T-Shirt,13.28,10,132.8,Osaka Store,
2023-03-28,17:41,Organic Coffee,9.81,4,39.24,New York Store,
2023-12-14,17:34,Snack Box,6.02,10,60.2,New York Store,
2023-07-26,12:16,Blender,65.09,5,325.45,Houston Store,
2023-03-07,11:26,Organic Coffee,13.84,4,55.36,Chicago Store,
2023-12-20,18:10,Board Game,47.14,1,47.14,Los Angeles Store,
2023-08-25,08:32,Organic Coffee,11.45,5,57.25,Guangzhou Store,
2023-05-25,12:58,Headphones,262.14,10,2621.4,Tokyo Store,
2023-12-06,12:42,Bestseller Novel,23.66,7,165.62,Phoenix Store,
2023-05-09,19:40,T-Shirt,25.64,6,153.84,Chicago Store,
2023-10-25,16:59,Skincare Set,44.43,6,266.58,Hamburg Store,
2023-02-04,20:17,Organic Coffee,8.19,1,8.19,Los Angeles Store,
2023-01-05,16:55,Headphones,89.36,9,804.24,Los Angeles Store,
2023-02-25,15:13,Headphones,91.23,8,729.84,Los Angeles Store,
2023-10-10,10:28,Jeans,59.0,1,59.0,Munich Store,
2023-08-28,15:00,Snack Box,7.56,10,75.6,Los Angeles Store,
2023-11-29,12:20,Running Shoes,87.19,5,435.95,Los Angeles Store,
2023-03-05,08:08,Snack Box,6.56,6,39.36,Los Angeles Store,
2023-05-07,18:56,T-Shirt,28.34,4,113.36,New York Store,
2023-03-01,20:21,Board Game,37.06,6,222.36,Shanghai Store,
2023-02-06,08:56,Yoga Mat,19.76,4,79.04,Munich Store,
2023-05-24,19:17,Headphones,198.15,6,1188.9,Shanghai Store,
2023-02-23,09:37,Skincare Set,61.32,2,122.64,Edinburgh Store,
2023-09-21,11:38,Winter Jacket,94.43,9,849.87,Houston Store,
2023-03-26,10:46,Winter Jacket,80.48,8,643.84,Hamburg Store,
2023-03-12,11:17,Headphones,64.69,5,323.45,Berlin Store,
2023-04-04,17:01,Jeans,75.09,7,525.63,Houston Store,
2023-03-09,08:50,Jeans,40.9,2,81.8,Shanghai Store,
2023-01-17,18:13,Snack Box,6.53,7,45.71,Rio de Janeiro Store,
2023-08-15,19:04,Snack Box,8.22,1,8.22,Los Angeles Store,
2023-08-09,08:33,Running Shoes,106.82,9,961.38,Hamburg Store,
2023-11-12,18:14,T-Shirt,14.16,8,113.28,Delhi Store,
2023-12-21,15:29,T-Shirt,19.52,6,117.12,Mumbai Store,
2023-02-27,10:09,Organic Coffee,12.48,3,37.44,New York Store,
2023-07-26,12:42,Yoga Mat,33.53,8,268.24,Houston Store,
2023-02-16,19:28,Blender,110.82,6,664.92,Houston Store,
2023-06-11,19:07,Jeans,58.34,1,58.34,Los Angeles Store,
2023-06-26,12:10,Running Shoes,113.13,7,791.91,Guangzhou Store,
2023-04-29,12:26,Organic Coffee,14.37,3,43.11,Phoenix Store,
2023-11-27,18:11,Headphones,171.26,6,1027.56,Los Angeles Store,
2023-01-08,12:50,Jeans,53.78,6,322.68,Guangzhou Store,
2023-06-28,18:13,Perfume,107.07,4,428.28,Edinburgh Store,
2023-01-11,08:53,Snack Box,6.56,4,26.24,Sao Paulo Store,
2023-10-15,19:04,Running Shoes,84.14,9,757.26,Edinburgh Store,
2023-09-24,12:45,Snack Box,9.74,4,38.96,Chicago Store,
2023-04-01,11:30,Snack Box,6.22,7,43.54,Manchester Store,
2023-06-09,11:21,Snack Box,5.91,10,59.1,Los Angeles Store,
2023-04-17,12:42,T-Shirt,19.31,9,173.79,Shanghai Store,
2023-11-12,10:07,Perfume,57.65,8,461.2,Osaka Store,
2023-02-15,12:10,Yoga Mat,32.73,4,130.92,Houston Store,
2023-01-16,20:12,Yoga Mat,17.02,6,102.12,Houston Store,
2023-06-11,17:33,Jeans,46.95,10,469.5,Shanghai Store,
2023-12-04,11:28,Cookbook,25.75,6,154.5,Shanghai Store,
2023-12-25,09:54,Smartphone,634.6,10,6346.0,Beijing Store,
2023-07-04,12:08,Board Game,47.47,2,94.94,Shanghai Store,
2023-05-07,14:40,T-Shirt,22.22,3,66.66,Munich Store,
2023-09-24,10:36,Snack Box,5.38,9,48.42,Osaka Store,
2023-01-01,12:06,Yoga Mat,33.03,7,231.21,Tokyo Store,
2023-02-04,09:20,Bestseller Novel,21.27,10,212.7,Shanghai Store,
2023-03-08,18:54,Organic Coffee,9.36,6,56.16,Chicago Store,
2023-02-07,14:43,Perfume,53.05,10,530.5,New York Store,
2023-08-05,15:16,LEGO Set,71.14,3,213.42,Los Angeles Store,
2023-05-08,18:18,Organic Coffee,12.61,10,126.1,Tokyo Store,
2023-08-31,15:51,Headphones,61.24,2,122.48,Edinburgh Store,
2023-05-14,08:35,Bestseller Novel,18.79,10,187.9,Berlin Store,
2023-01-23,10:31,Skincare Set,53.24,8,425.92,Beijing Store,
2023-10-01,12:27,Blender,56.2,6,337.2,Los Angeles Store,
2023-10-15,08:08,Perfume,54.29,4,217.16,Rio de Janeiro Store,
2023-06-21,19:12,Yoga Mat,20.39,8,163.12,Chicago Store,
2023-10-28,14:57,Laptop,1840.7,9,16566.3,Houston Store,
2023-02-09,15:13,Snack Box,8.22,3,24.66,New York Store,
2023-04-20,20:57,Bestseller Novel,16.66,5,83.3,Sao Paulo Store,
2023-12-11,11:37,Snack Box,7.75,10,77.5,Tokyo Store,
2023-01-03,15:48,Perfume,110.8,9,997.2,Shanghai Store,
2023-04-14,19:33,Perfume,140.64,2,281.28,Osaka Store,
2023-05-11,10:57,Winter Jacket,85.65,6,513.9,New York Store,
2023-11-19,18:20,Headphones,263.84,8,2110.72,Chicago Store,
2023-10-16,16:09,Jeans,52.82,4,211.28,Los Angeles Store,
2023-08-25,14:39,Organic Coffee,11.66,4,46.64,Houston Store,
2023-07-09,14:45,Snack Box,5.16,8,41.28,Shanghai Store,
2023-06-05,14:21,Winter Jacket,109.81,1,109.81,Munich Store,
2023-02-26,08:43,T-Shirt,23.46,3,70.38,Mumbai Store,
2023-04-29,11:05,Board Game,35.97,9,323.73,Manchester Store,
2023-02-23,20:00,Cookbook,33.17,4,132.68,New York Store,
2023-07-20,13:56,Winter Jacket,135.66,8,1085.28,Beijing Store,
2023-06-28,20:25,Snack Box,6.1,4,24.4,Osaka Store,
2023-08-13,10:55,Winter Jacket,117.76,4,471.04,Los Angeles Store,
2023-04-04,11:15,Snack Box,7.94,9,71.46,Manchester Store,
2023-06-08,12:15,Smartphone,810.13,10,8101.3,Hamburg Store,
2023-11-04,11:31,Organic Coffee,10.43,3,31.29,Houston Store,
2023-05-03,16:49,Snack Box,5.36,5,26.8,Beijing Store,
2023-01-24,09:51,Bestseller Novel,19.6,3,58.8,Houston Store,
2023-01-07,16:21,Running Shoes,85.36,9,768.24,Los Angeles Store,
2023-09-25,14:56,Blender,111.42,8,891.36,Chicago Store,
2023-05-28,10:24,Snack Box,7.4,2,14.8,Sydney Store,
2023-11-28,12:43,Headphones,249.2,1,249.2,Mumbai Store,
2023-09-07,14:50,Skincare Set,49.08,10,490.8,Beijing Store,Back to School
2023-08-02,19:33,Jeans,46.69,6,280.14,Munich Store,
2023-05-21,12:22,Jeans,49.24,7,344.68,Mumbai Store,
2023-02-10,09:21,Bestseller Novel,11.28,3,33.84,Sao Paulo Store,
2023-05-27,16:09,Skincare Set,73.98,9,665.82,Hamburg Store,
2023-02-11,20:44,Snack Box,9.27,5,46.35,Tokyo Store,
2023-01-24,16:00,Cookware Set,166.88,1,166.88,Houston Store,
2023-12-07,14:38,Smartphone,514.95,8,4119.6,Phoenix Store,
2023-05-23,18:42,Smartphone,567.71,10,5677.1,Melbourne Store,
2023-01-17,20:40,Organic Coffee,8.67,3,26.01,Osaka Store,
2023-09-09,16:55,Smartphone,994.55,2,1989.1,Houston Store,
2023-08-18,18:58,Board Game,25.65,6,153.9,Los Angeles Store,
2023-03-07,18:21,Organic Coffee,13.96,7,97.72,Los Angeles Store,
2023-07-22,08:05,Winter Jacket,95.41,10,954.1,Mumbai Store,
2023-05-03,12:01,Blender,54.04,4,216.16,New York Store,
2023-09-07,14:17,Cookbook,20.9,10,209.0,Los Angeles Store,
2023-02-19,18:25,Snack Box,5.43,6,32.58,Beijing Store,
2023-04-24,16:43,Snack Box,8.11,3,24.33,Berlin Store,
2023-08-01,16:52,Skincare Set,77.69,2,155.38,Phoenix Store,
2023-08-03,09:04,T-Shirt,24.23,9,218.07,Chicago Store,
2023-01-29,16:13,Bestseller Novel,12.46,1,12.46,Los Angeles Store,
2023-01-23,13:41,Snack Box,5.22,10,52.2,Sydney Store,
2023-05-17,14:56,Laptop,1676.72,4,6706.88,Houston Store,
2023-11-04,16:54,Winter Jacket,136.26,1,136.26,Munich Store,
2023-12-17,12:37,Laptop,1642.75,3,4928.25,Guangzhou Store,
2023-12-26,20:32,LEGO Set,62.98,4,251.92,Shanghai Store,
2023-09-27,12:05,Snack Box,8.87,5,44.35,Shanghai Store,
2023-01-28,20:56,Jeans,72.17,2,144.34,Sao Paulo Store,
2023-12-13,09:00,Organic Coffee,9.17,6,55.02,Shanghai Store,
2023-11-08,12:19,Perfume,113.56,1,113.56,Chicago Store,
2023-02-09,18:13,Skincare Set,79.23,6,475.38,New York Store,
2023-06-05,20:24,Jeans,48.76,4,195.04,Edinburgh Store,
2023-05-30,10:10,Board Game,40.95,7,286.65,Houston Store,
2023-04-12,17:06,Snack Box,5.57,6,33.42,New York Store,
2023-10-17,09:42,Cookware Set,219.96,10,2199.6,Guangzhou Store,
2023-08-07,14:01,Blender,82.35,5,411.75,New York Store,
2023-02-02,20:45,Board Game,22.18,1,22.18,Beijing Store,
2023-04-11,08:28,Yoga Mat,30.94,1,30.94,Los Angeles Store,
2023-02-12,20:06,Jeans,54.01,2,108.02,Chicago Store,
2023-11-27,15:34,Laptop,855.94,3,2567.82,Shanghai Store,
2023-10-08,15:29,Snack Box,9.92,4,39.68,New York Store,
2023-07-25,19:46,Snack Box,9.17,6,55.02,Beijing Store,
2023-03-28,18:54,Organic Coffee,11.6,8,92.8,London Store,
2023-11-26,12:05,Headphones,109.65,1,109.65,New York Store,
2023-10-29,09:21,Yoga Mat,24.19,5,120.95,Sydney Store,
2023-11-21,17:23,Winter Jacket,80.89,7,566.23,Guangzhou Store,
2023-10-06,10:48,Cookbook,31.23,9,281.07,New York Store,
2023-11-24,13:49,Laptop,1557.01,5,7785.05,Los Angeles Store,
2023-10-29,15:50,Winter Jacket,107.47,6,644.82,Berlin Store,
2023-10-17,15:56,LEGO Set,34.23,3,102.69,New York Store,
2023-05-02,13:11,Smartphone,712.47,5,3562.35,Phoenix Store,
2023-12-09,10:34,Laptop,1749.64,4,6998.56,Mumbai Store,
2023-10-30,14:14,Organic Coffee,9.52,3,28.56,Chicago Store,
2023-11-17,19:35,Cookbook,31.99,4,127.96,Sydney Store,
2023-05-04,16:47,Skincare Set,63.96,7,447.72,Los Angeles Store,
2023-12-31,10:18,Smartphone,839.78,9,7558.02,Rio de Janeiro Store,
2023-06-12,10:03,Board Game,33.81,6,202.86,Los Angeles Store,
2023-10-06,09:15,Skincare Set,45.3,4,181.2,Beijing Store,
2023-03-16,10:30,Jeans,74.19,7,519.33,Guangzhou Store,
2023-09-04,16:19,Board Game,43.49,8,347.92,Berlin Store,
2023-04-30,17:49,Snack Box,6.09,9,54.81,Phoenix Store,
2023-01-30,16:29,LEGO Set,88.67,2,177.34,Rio de Janeiro Store,
2023-09-03,08:26,Smartphone,993.78,8,7950.24,Beijing Store,
2023-12-15,17:48,Snack Box,8.25,1,8.25,Shanghai Store,
2023-11-14,11:14,Headphones,116.47,7,815.29,Houston Store,
2023-08-06,08:54,T-Shirt,27.3,5,136.5,New York Store,
2023-12-11,17:46,Headphones,139.72,5,698.6,New York Store,
2023-11-23,09:44,Skincare Set,54.24,8,433.92,Shanghai Store,
2023-12-17,15:16,Bestseller Novel,21.24,8,169.92,Shanghai Store,
2023-03-21,19:46,Bestseller Novel,14.71,8,117.68,London Store,
2023-02-03,18:17,Laptop,1388.82,3,4166.46,Houston Store,
2023-06-15,09:00,T-Shirt,18.23,3,54.69,Guangzhou Store,
2023-03-18,14:42,Jeans,50.59,2,101.18,Los Angeles Store,
2023-09-23,08:16,Skincare Set,61.16,4,244.64,Sao Paulo Store,
2023-06-10,15:25,Headphones,184.41,3,553.23,Los Angeles Store,
2023-08-10,11:05,Headphones,53.41,5,267.05,Osaka Store,
2023-07-18,13:36,Snack Box,9.11,4,36.44,Houston Store,
2023-07-14,09:00,Snack Box,7.34,10,73.4,Tokyo Store,
2023-02-12,19:35,T-Shirt,20.89,7,146.23,Houston Store,
2023-08-12,10:45,Perfume,54.9,1,54.9,New York Store,
2023-07-11,16:55,Board Game,45.91,6,275.46,Guangzhou Store,
2023-02-19,13:16,Cookbook,15.35,10,153.5,Tokyo Store,
2023-12-27,15:37,Snack Box,8.81,3,26.43,Shanghai Store,
2023-01-08,09:41,T-Shirt,29.43,6,176.58,Berlin Store,
2023-03-04,16:57,Bestseller Novel,10.69,4,42.76,Osaka Store,
2023-10-28,08:27,Jeans,77.57,9,698.13,Shanghai Store,
2023-11-06,14:30,Yoga Mat,32.43,6,194.58,Chicago Store,
2023-11-10,11:00,Skincare Set,56.1,9,504.9,Guangzhou Store,
2023-02-21,08:30,Bestseller Novel,17.15,10,171.5,Chicago Store,
2023-07-04,13:04,Skincare Set,52.9,3,158.7,Los Angeles Store,
2023-03-07,09:53,Headphones,224.67,9,2022.03,Beijing Store,
2023-07-09,09:14,Jeans,53.51,2,107.02,Guangzhou Store,
2023-05-15,17:07,Snack Box,9.82,7,68.74,Shanghai Store,
2023-05-22,14:32,Running Shoes,71.06,1,71.06,Phoenix Store,
2023-12-20,15:06,Organic Coffee,8.05,5,40.25,Delhi Store,
2023-05-21,16:08,Winter Jacket,81.25,5,406.25,Houston Store,
2023-05-09,17:06,Perfume,61.46,1,61.46,Shanghai Store,
2023-06-26,12:42,Cookware Set,135.91,9,1223.19,Guangzhou Store,
2023-04-18,15:02,Snack Box,6.2,6,37.2,New York Store,
2023-11-01,13:54,T-Shirt,26.91,4,107.64,Guangzhou Store,
2023-05-05,10:58,Cookbook,32.29,5,161.45,New York Store,
2023-11-04,19:32,Perfume,107.42,5,537.1,Mumbai Store,
2023-06-16,16:37,Laptop,1861.45,10,18614.5,Hamburg Store,
2023-05-04,17:30,Bestseller Novel,15.05,2,30.1,Los Angeles Store,
2023-04-22,19:59,Organic Coffee,8.22,10,82.2,Delhi Store,
2023-10-02,19:27,Bestseller Novel,12.91,1,12.91,Los Angeles Store,
2023-11-20,15:43,T-Shirt,25.02,9,225.18,Tokyo Store,
2023-04-22,13:19,Winter Jacket,143.35,6,860.1,Mumbai Store,
2023-12-19,10:45,T-Shirt,23.99,9,215.91,New York Store,
2023-11-06,18:01,Bestseller Novel,13.44,6,80.64,Guangzhou Store,
2023-01-13,16:44,Yoga Mat,31.29,7,219.03,Chicago Store,
2023-06-05,11:11,Blender,46.77,4,187.08,Guangzhou Store,
2023-04-23,16:38,Snack Box,9.98,10,99.8,New York Store,
2023-11-01,14:40,Yoga Mat,39.78,9,358.02,Phoenix Store,
2023-07-07,18:05,LEGO Set,60.47,3,181.41,Shanghai Store,
2023-03-07,19:13,Jeans,54.11,4,216.44,Chicago Store,
2023-11-26,12:50,Laptop,1496.56,4,5986.24,Los Angeles Store,
2023-02-19,10:11,T-Shirt,15.83,8,126.64,Chicago Store,
2023-03-18,12:32,T-Shirt,19.26,8,154.08,Houston Store,
2023-06-08,12:41,Laptop,1081.98,8,8655.84,Beijing Store,
2023-12-22,12:51,LEGO Set,30.98,3,92.94,Tokyo Store,
2023-04-25,15:41,Blender,66.74,1,66.74,Guangzhou Store,
2023-07-31,15:42,Organic Coffee,13.82,10,138.2,Shanghai Store,
2023-04-01,16:33,Snack Box,7.27,10,72.7,Phoenix Store,
2023-01-05,20:22,Snack Box,7.35,6,44.1,Phoenix Store,
2023-03-02,20:36,Board Game,27.79,3,83.37,Sydney Store,
2023-10-13,17:16,Organic Coffee,14.81,7,103.67,Chicago Store,
2023-11-10,14:32,Organic Coffee,13.08,5,65.4,Beijing Store,
2023-02-24,16:47,Smartphone,998.0,10,9980.0,Phoenix Store,
2023-08-17,16:34,Perfume,148.06,8,1184.48,Berlin Store,
2023-09-15,08:40,Bestseller Novel,16.82,7,117.74,Phoenix Store,
2023-05-14,17:56,Snack Box,5.89,7,41.23,Chicago Store,
2023-08-02,20:28,Jeans,53.05,2,106.1,Beijing Store,
2023-10-03,16:22,Jeans,78.02,8,624.16,London Store,
2023-06-13,13:08,Yoga Mat,24.05,4,96.2,Phoenix Store,
2023-01-30,14:46,T-Shirt,10.22,10,102.2,Chicago Store,
2023-01-19,19:07,Blender,118.82,4,475.28,New York Store,
2023-06-25,11:05,Running Shoes,118.25,5,591.25,Phoenix Store,
2023-04-05,09:28,T-Shirt,12.78,7,89.46,Sao Paulo Store,
2023-01-04,10:46,Skincare Set,79.87,6,479.22,Manchester Store,
2023-09-21,18:57,Snack Box,8.82,3,26.46,Phoenix Store,
2023-06-10,19:05,Winter Jacket,125.78,3,377.34,Beijing Store,Summer Sale
2023-06-18,11:03,Running Shoes,107.4,2,214.8,Chicago Store,
2023-03-02,18:51,T-Shirt,26.11,6,156.66,Los Angeles Store,
2023-01-03,08:34,Winter Jacket,83.32,8,666.56,Shanghai Store,
2023-05-03,13:33,Jeans,64.35,7,450.45,Houston Store,
2023-12-03,12:16,Skincare Set,35.26,5,176.3,Melbourne Store,
2023-03-27,17:51,Headphones,79.1,2,158.2,Edinburgh Store,
2023-03-04,10:18,Perfume,124.83,9,1123.47,Phoenix Store,
2023-02-08,15:39,Organic Coffee,13.99,7,97.93,Tokyo Store,
2023-02-22,16:54,Headphones,223.2,4,892.8,Shanghai Store,
2023-04-11,14:17,Smartphone,743.19,10,7431.9,Osaka Store,
2023-03-17,14:51,LEGO Set,36.52,7,255.64,Guangzhou Store,
2023-11-10,08:21,LEGO Set,97.61,9,878.49,Beijing Store,
2023-02-13,10:13,Skincare Set,34.88,1,34.88,Chicago Store,
2023-12-17,19:50,LEGO Set,43.97,3,131.91,Mumbai Store,
2023-03-27,12:53,Headphones,292.35,7,2046.45,Houston Store,
2023-12-29,13:16,Laptop,1461.89,3,4385.67,Shanghai Store,
2023-09-02,12:47,Perfume,57.97,1,57.97,Phoenix Store,
2023-11-02,11:32,Bestseller Novel,24.49,1,24.49,Shanghai Store,
2023-10-17,17:14,Cookbook,24.48,3,73.44,Shanghai Store,
2023-10-31,09:32,Cookbook,30.15,9,271.35,Beijing Store,
2023-02-24,12:59,Skincare Set,50.86,1,50.86,Delhi Store,
2023-03-17,10:19,T-Shirt,21.26,5,106.3,Chicago Store,
2023-09-01,11:55,Headphones,65.69,2,131.38,Tokyo Store,
2023-12-02,10:46,LEGO Set,80.12,5,400.6,Houston Store,
2023-10-08,12:22,Blender,105.28,1,105.28,Beijing Store,
2023-03-21,15:11,Organic Coffee,13.78,5,68.9,Melbourne Store,
2023-11-25,19:44,Cookware Set,192.57,3,577.71,New York Store,10% off Black Friday
2023-07-15,19:44,T-Shirt,21.99,5,109.95,Guangzhou Store,
2023-02-26,20:06,Winter Jacket,106.59,7,746.13,Osaka Store,
2023-08-22,10:33,Snack Box,6.38,5,31.9,Guangzhou Store,
2023-06-06,11:14,Organic Coffee,13.55,10,135.5,London Store,
2023-03-03,16:34,Bestseller Novel,21.16,4,84.64,Phoenix Store,
2023-06-28,19:17,Yoga Mat,30.99,5,154.95,Osaka Store,
2023-02-08,13:12,Organic Coffee,8.85,9,79.65,Shanghai Store,
2023-12-09,10:20,Running Shoes,111.11,10,1111.1,Beijing Store,
2023-06-28,16:32,Organic Coffee,13.52,7,94.64,Mumbai Store,
2023-10-26,18:54,Perfume,76.94,9,692.46,Rio de Janeiro Store,
2023-08-23,11:40,Snack Box,7.46,4,29.84,New York Store,
2023-09-03,10:29,Jeans,60.35,5,301.75,Beijing Store,
2023-05-05,19:40,Smartphone,586.23,8,4689.84,New York Store,
2023-12-01,18:37,Cookbook,16.98,5,84.9,Mumbai Store,
2023-12-23,08:08,Yoga Mat,20.97,1,20.97,Chicago Store,
2023-09-10,15:42,Snack Box,7.59,3,22.77,Osaka Store,
2023-08-29,08:19,T-Shirt,17.3,5,86.5,Los Angeles Store,
2023-04-24,17:16,Smartphone,993.07,10,9930.7,Phoenix Store,
2023-03-09,17:16,Headphones,226.76,9,2040.84,Phoenix Store,
2023-03-21,13:16,Laptop,1726.3,7,12084.1,New York Store,
2023-08-05,16:34,Snack Box,9.39,7,65.73,Beijing Store,
2023-05-08,20:03,Running Shoes,81.3,8,650.4,Osaka Store,
2023-01-26,17:58,Winter Jacket,119.13,3,357.39,Edinburgh Store,
2023-04-03,20:30,Cookbook,28.41,5,142.05,Sao Paulo Store,
2023-11-17,08:10,Jeans,47.08,2,94.16,New York Store,
2023-03-09,09:04,LEGO Set,86.54,6,519.24,Sydney Store,
2023-10-19,10:29,Smartphone,834.54,6,5007.24,Chicago Store,
2023-07-17,15:33,T-Shirt,24.86,6,149.16,Phoenix Store,
2023-04-03,13:06,Smartphone,817.5,3,2452.5,Beijing Store,
2023-05-01,10:05,LEGO Set,52.34,10,523.4,Beijing Store,
2023-04-13,11:44,Snack Box,6.33,4,25.32,New York Store,
2023-12-19,12:39,Cookbook,23.28,2,46.56,Hamburg Store,Holiday Special
2023-12-30,11:07,Jeans,50.89,8,407.12,Los Angeles Store,
2023-06-29,15:32,Cookbook,32.07,2,64.14,New York Store,
2023-07-12,09:23,Smartphone,611.87,10,6118.7,Guangzhou Store,
2023-10-31,13:27,Cookbook,21.8,6,130.8,Tokyo Store,
2023-01-12,13:07,Bestseller Novel,12.29,5,61.45,Los Angeles Store,
2023-08-30,08:15,Snack Box,5.52,6,33.12,Beijing Store,
2023-08-07,15:58,Bestseller Novel,16.63,1,16.63,Edinburgh Store,
2023-09-07,17:57,T-Shirt,22.81,9,205.29,Shanghai Store,
2023-05-19,16:43,Snack Box,9.16,2,18.32,Houston Store,
2023-10-05,20:35,Skincare Set,74.47,9,670.23,Beijing Store,
2023-11-14,17:14,Laptop,1644.52,2,3289.04,Osaka Store,
2023-09-11,10:04,Blender,94.42,8,755.36,New York Store,
2023-12-24,16:18,Snack Box,5.45,4,21.8,Houston Store,
2023-10-18,20:09,Board Game,35.55,3,106.65,Rio de Janeiro Store,
2023-01-15,12:43,Running Shoes,79.94,8,639.52,Osaka Store,
2023-06-09,17:57,Cookware Set,232.02,4,928.08,Chicago Store,
2023-11-10,14:10,Winter Jacket,139.98,6,839.88,Beijing Store,
2023-11-11,17:58,Board Game,42.25,7,295.75,Houston Store,
2023-09-08,12:41,Smartphone,958.74,1,958.74,Osaka Store,
2023-10-16,16:16,Yoga Mat,34.85,5,174.25,Guangzhou Store,
2023-04-06,09:09,T-Shirt,21.24,6,127.44,Houston Store,
2023-10-19,17:41,T-Shirt,19.55,7,136.85,Munich Store,
2023-02-20,11:20,Cookware Set,159.52,9,1435.68,Sydney Store,
2023-01-27,20:03,Yoga Mat,39.02,6,234.12,Shanghai Store,
2023-02-05,12:38,Smartphone,588.16,9,5293.44,Tokyo Store,
2023-06-22,13:06,Snack Box,5.9,4,23.6,Los Angeles Store,
2023-05-13,12:09,Headphones,142.44,4,569.76,Shanghai Store,
2023-12-06,16:41,LEGO Set,77.68,9,699.12,Guangzhou Store,
2023-02-08,20:49,Organic Coffee,10.08,9,90.72,Chicago Store,
2023-01-04,11:20,Snack Box,9.03,3,27.09,Chicago Store,
2023-05-26,13:43,Cookbook,16.69,3,50.07,Sydney Store,
2023-05-09,14:13,Bestseller Novel,23.41,9,210.69,Phoenix Store,
2023-09-30,17:36,Winter Jacket,130.21,6,781.26,Osaka Store,
2023-11-18,20:37,Cookbook,30.65,10,306.5,Beijing Store,
2023-08-02,18:33,LEGO Set,66.85,1,66.85,Guangzhou Store,
2023-05-13,18:19,LEGO Set,50.43,4,201.72,Mumbai Store,
2023-07-25,18:30,Jeans,56.77,4,227.08,Beijing Store,
2023-09-08,17:48,T-Shirt,21.15,4,84.6,Los Angeles Store,
2023-03-07,20:47,Blender,93.55,9,841.95,Shanghai Store,
2023-01-18,13:16,T-Shirt,25.08,7,175.56,Rio de Janeiro Store,
2023-01-12,15:02,Snack Box,6.8,6,40.8,Chicago Store,
2023-01-30,15:15,Snack Box,8.36,10,83.6,Guangzhou Store,
2023-09-28,08:59,Cookbook,31.69,8,253.52,Melbourne Store,
2023-07-21,08:58,Board Game,29.39,10,293.9,Phoenix Store,
2023-03-04,14:25,Running Shoes,78.37,6,470.22,Phoenix Store,
2023-09-04,09:38,Smartphone,811.7,10,8117.0,Beijing Store,
2023-07-04,18:51,Winter Jacket,102.72,8,821.76,Mumbai Store,
2023-12-16,20:15,LEGO Set,39.97,1,39.97,Los Angeles Store,
2023-08-23,20:02,Snack Box,7.29,6,43.74,Shanghai Store,
2023-09-25,10:53,Yoga Mat,29.45,5,147.25,New York Store,
2023-09-17,12:07,LEGO Set,37.25,3,111.75,Shanghai Store,
2023-10-19,08:31,Board Game,39.02,3,117.06,Shanghai Store,
2023-06-04,18:27,Headphones,203.91,9,1835.19,Guangzhou Store,
2023-09-07,19:16,Headphones,92.08,4,368.32,Beijing Store,
2023-06-07,16:31,Winter Jacket,80.7,8,645.6,Shanghai Store,
2023-07-07,16:07,Yoga Mat,23.04,8,184.32,Los Angeles Store,
2023-02-05,14:29,Yoga Mat,27.75,4,111.0,Hamburg Store,
2023-10-05,13:12,Organic Coffee,14.79,5,73.95,Houston Store,
